video,class,actual,prediction,confidence,result_type
Scenes 061-080__265M-2-_20230815215612783.mp4,Kid Loki Armor,0.0,0,0.0,TN
Scenes 061-080__265M-2-_20230815215612783.mp4,TVA Prisoner Uniform,0.0,0,0.0,TN
Scenes 061-080__265M-2-_20230815215612783.mp4,Loki's Variant uniform,1.0,1,0.9562673568725586,TP
Scenes 061-080__265M-2-_20230815215612783.mp4,Sylvie's machete,1.0,1,0.8188016414642334,TP
Scenes 061-080__265M-2-_20230815215612783.mp4,TVA Collar,0.0,0,0.0,TN
Scenes 061-080__265M-2-_20230815215612783.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,TN
Scenes 061-080__265M-2-_20230815215612783.mp4,TemPad,1.0,1,0.8833853602409363,TP
Scenes 061-080__265M-2-_20230815215612783.mp4,Classic Loki Armor,0.0,0,0.0,TN
Scenes 001-020__509-3_20230815200533637.mp4,TVA Monitor,0.0,0,0.0,TN
Scenes 001-020__509-3_20230815200533637.mp4,Loki's Armor,0.0,0,0.0,TN
Scenes 001-020__509-3_20230815200533637.mp4,Aligator Loki Plushie,0.0,0,0.0,TN
Scenes 001-020__509-3_20230815200533637.mp4,Time Stick,0.0,0,0.0,TN
Scenes 001-020__509-3_20230815200533637.mp4,TimeSpear,0.0,0,0.0,TN
Scenes 001-020__509-3_20230815200533637.mp4,Sylvie's Armor,0.0,0,0.0,TN
Scenes 001-020__509-3_20230815200533637.mp4,Boastful Loki Armor,1.0,1,0.882888913154602,TP
Scenes 001-020__509-3_20230815200533637.mp4,Sylvie's horned headpiece,0.0,0,0.0,TN
Scenes 001-020__509-3_20230815200533637.mp4,Loki's dagger,0.0,0,0.0,TN
Scenes 001-020__509-3_20230815200533637.mp4,TVA Uniform,0.0,0,0.0,TN
Scenes 001-020__509-3_20230815200533637.mp4,Kid Loki Armor,0.0,0,0.0,TN
Scenes 001-020__509-3_20230815200533637.mp4,TVA Prisoner Uniform,0.0,0,0.0,TN
Scenes 001-020__509-3_20230815200533637.mp4,Loki's Variant uniform,0.0,0,0.0,TN
Scenes 001-020__509-3_20230815200533637.mp4,Sylvie's machete,0.0,0,0.0,TN
Scenes 001-020__509-3_20230815200533637.mp4,TVA Collar,0.0,0,0.0,TN
Scenes 001-020__509-3_20230815200533637.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,TN
Scenes 001-020__509-3_20230815200533637.mp4,TemPad,0.0,1,0.8514981269836426,FP
Scenes 001-020__509-3_20230815200533637.mp4,Classic Loki Armor,1.0,0,0.0,FN
Scenes 041-060__156-6a- only pu_20230815175525189.mp4,TVA Monitor,0.0,0,0.0,TN
Scenes 041-060__156-6a- only pu_20230815175525189.mp4,Loki's Armor,0.0,0,0.0,TN
Scenes 041-060__156-6a- only pu_20230815175525189.mp4,Aligator Loki Plushie,0.0,0,0.0,TN
Scenes 041-060__156-6a- only pu_20230815175525189.mp4,Time Stick,0.0,0,0.0,TN
Scenes 041-060__156-6a- only pu_20230815175525189.mp4,TimeSpear,0.0,0,0.0,TN
Scenes 041-060__156-6a- only pu_20230815175525189.mp4,Sylvie's Armor,0.0,0,0.0,TN
Scenes 041-060__156-6a- only pu_20230815175525189.mp4,Boastful Loki Armor,0.0,0,0.0,TN
Scenes 041-060__156-6a- only pu_20230815175525189.mp4,Sylvie's horned headpiece,0.0,0,0.0,TN
Scenes 041-060__156-6a- only pu_20230815175525189.mp4,Loki's dagger,0.0,0,0.0,TN
Scenes 041-060__156-6a- only pu_20230815175525189.mp4,TVA Uniform,0.0,0,0.0,TN
Scenes 041-060__156-6a- only pu_20230815175525189.mp4,Kid Loki Armor,0.0,0,0.0,TN
Scenes 041-060__156-6a- only pu_20230815175525189.mp4,TVA Prisoner Uniform,1.0,1,0.9662659168243408,TP
Scenes 041-060__156-6a- only pu_20230815175525189.mp4,Loki's Variant uniform,0.0,0,0.0,TN
Scenes 041-060__156-6a- only pu_20230815175525189.mp4,Sylvie's machete,0.0,0,0.0,TN
Scenes 041-060__156-6a- only pu_20230815175525189.mp4,TVA Collar,1.0,1,0.9640868902206421,TP
Scenes 041-060__156-6a- only pu_20230815175525189.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,TN
Scenes 041-060__156-6a- only pu_20230815175525189.mp4,TemPad,0.0,0,0.0,TN
Scenes 041-060__156-6a- only pu_20230815175525189.mp4,Classic Loki Armor,0.0,0,0.0,TN
Scenes 021-040__234A-2-_20230815192229849.mp4,TVA Monitor,0.0,0,0.0,TN
Scenes 021-040__234A-2-_20230815192229849.mp4,Loki's Armor,0.0,0,0.0,TN
Scenes 021-040__234A-2-_20230815192229849.mp4,Aligator Loki Plushie,0.0,0,0.0,TN
Scenes 021-040__234A-2-_20230815192229849.mp4,Time Stick,0.0,0,0.0,TN
Scenes 021-040__234A-2-_20230815192229849.mp4,TimeSpear,0.0,0,0.0,TN
Scenes 021-040__234A-2-_20230815192229849.mp4,Sylvie's Armor,0.0,0,0.0,TN
Scenes 021-040__234A-2-_20230815192229849.mp4,Boastful Loki Armor,0.0,0,0.0,TN
Scenes 021-040__234A-2-_20230815192229849.mp4,Sylvie's horned headpiece,0.0,0,0.0,TN
Scenes 021-040__234A-2-_20230815192229849.mp4,Loki's dagger,0.0,0,0.0,TN
Scenes 021-040__234A-2-_20230815192229849.mp4,TVA Uniform,1.0,1,0.8083183169364929,TP
Scenes 021-040__234A-2-_20230815192229849.mp4,Kid Loki Armor,0.0,0,0.0,TN
Scenes 021-040__234A-2-_20230815192229849.mp4,TVA Prisoner Uniform,0.0,0,0.0,TN
Scenes 021-040__234A-2-_20230815192229849.mp4,Loki's Variant uniform,1.0,1,0.8049337863922119,TP
Scenes 021-040__234A-2-_20230815192229849.mp4,Sylvie's machete,0.0,0,0.0,TN
Scenes 021-040__234A-2-_20230815192229849.mp4,TVA Collar,0.0,1,0.8531614542007446,FP
Scenes 021-040__234A-2-_20230815192229849.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,TN
Scenes 021-040__234A-2-_20230815192229849.mp4,TemPad,0.0,1,0.8106575012207031,FP
Scenes 021-040__234A-2-_20230815192229849.mp4,Classic Loki Armor,0.0,0,0.0,TN
Scenes 041-060__156D-1- mos_20230815181940173.mp4,TVA Monitor,0.0,0,0.0,TN
Scenes 041-060__156D-1- mos_20230815181940173.mp4,Loki's Armor,0.0,0,0.0,TN
Scenes 041-060__156D-1- mos_20230815181940173.mp4,Aligator Loki Plushie,0.0,0,0.0,TN
Scenes 041-060__156D-1- mos_20230815181940173.mp4,Time Stick,0.0,0,0.0,TN
Scenes 041-060__156D-1- mos_20230815181940173.mp4,TimeSpear,0.0,0,0.0,TN
Scenes 041-060__156D-1- mos_20230815181940173.mp4,Sylvie's Armor,0.0,0,0.0,TN
Scenes 041-060__156D-1- mos_20230815181940173.mp4,Boastful Loki Armor,0.0,0,0.0,TN
Scenes 041-060__156D-1- mos_20230815181940173.mp4,Sylvie's horned headpiece,0.0,0,0.0,TN
Scenes 041-060__156D-1- mos_20230815181940173.mp4,Loki's dagger,0.0,0,0.0,TN
Scenes 041-060__156D-1- mos_20230815181940173.mp4,TVA Uniform,0.0,0,0.0,TN
Scenes 041-060__156D-1- mos_20230815181940173.mp4,Kid Loki Armor,0.0,0,0.0,TN
Scenes 041-060__156D-1- mos_20230815181940173.mp4,TVA Prisoner Uniform,0.0,0,0.0,TN
Scenes 041-060__156D-1- mos_20230815181940173.mp4,Loki's Variant uniform,0.0,0,0.0,TN
Scenes 041-060__156D-1- mos_20230815181940173.mp4,Sylvie's machete,0.0,0,0.0,TN
Scenes 041-060__156D-1- mos_20230815181940173.mp4,TVA Collar,0.0,1,0.8159359693527222,FP
Scenes 041-060__156D-1- mos_20230815181940173.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,TN
Scenes 041-060__156D-1- mos_20230815181940173.mp4,TemPad,1.0,1,0.8520245552062988,TP
Scenes 041-060__156D-1- mos_20230815181940173.mp4,Classic Loki Armor,0.0,0,0.0,TN
Scenes 001-020__106H-4- 408FPS_20230727115459941.mp4,TVA Monitor,0.0,0,0.0,TN
Scenes 001-020__106H-4- 408FPS_20230727115459941.mp4,Loki's Armor,1.0,1,0.8135932087898254,TP
Scenes 001-020__106H-4- 408FPS_20230727115459941.mp4,Aligator Loki Plushie,0.0,0,0.0,TN
Scenes 001-020__106H-4- 408FPS_20230727115459941.mp4,Time Stick,0.0,0,0.0,TN
Scenes 001-020__106H-4- 408FPS_20230727115459941.mp4,TimeSpear,0.0,0,0.0,TN
Scenes 001-020__106H-4- 408FPS_20230727115459941.mp4,Sylvie's Armor,0.0,0,0.0,TN
Scenes 001-020__106H-4- 408FPS_20230727115459941.mp4,Boastful Loki Armor,0.0,0,0.0,TN
Scenes 001-020__106H-4- 408FPS_20230727115459941.mp4,Sylvie's horned headpiece,0.0,0,0.0,TN
Scenes 001-020__106H-4- 408FPS_20230727115459941.mp4,Loki's dagger,0.0,0,0.0,TN
Scenes 001-020__106H-4- 408FPS_20230727115459941.mp4,TVA Uniform,0.0,0,0.0,TN
Scenes 001-020__106H-4- 408FPS_20230727115459941.mp4,Kid Loki Armor,0.0,0,0.0,TN
Scenes 001-020__106H-4- 408FPS_20230727115459941.mp4,TVA Prisoner Uniform,0.0,0,0.0,TN
Scenes 001-020__106H-4- 408FPS_20230727115459941.mp4,Loki's Variant uniform,0.0,0,0.0,TN
Scenes 001-020__106H-4- 408FPS_20230727115459941.mp4,Sylvie's machete,0.0,0,0.0,TN
Scenes 001-020__106H-4- 408FPS_20230727115459941.mp4,TVA Collar,0.0,0,0.0,TN
Scenes 001-020__106H-4- 408FPS_20230727115459941.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,TN
Scenes 001-020__106H-4- 408FPS_20230727115459941.mp4,TemPad,0.0,0,0.0,TN
Scenes 001-020__106H-4- 408FPS_20230727115459941.mp4,Classic Loki Armor,0.0,0,0.0,TN
Scenes 001-020__113-FS1d_20230728151456515.mp4,TVA Monitor,0.0,0,0.0,TN
Scenes 001-020__113-FS1d_20230728151456515.mp4,Loki's Armor,0.0,0,0.0,TN
Scenes 001-020__113-FS1d_20230728151456515.mp4,Aligator Loki Plushie,0.0,0,0.0,TN
Scenes 001-020__113-FS1d_20230728151456515.mp4,Time Stick,0.0,0,0.0,TN
Scenes 001-020__113-FS1d_20230728151456515.mp4,TimeSpear,0.0,0,0.0,TN
Scenes 001-020__113-FS1d_20230728151456515.mp4,Sylvie's Armor,0.0,0,0.0,TN
Scenes 001-020__113-FS1d_20230728151456515.mp4,Boastful Loki Armor,0.0,0,0.0,TN
Scenes 001-020__113-FS1d_20230728151456515.mp4,Sylvie's horned headpiece,0.0,0,0.0,TN
Scenes 001-020__113-FS1d_20230728151456515.mp4,Loki's dagger,0.0,0,0.0,TN
Scenes 001-020__113-FS1d_20230728151456515.mp4,TVA Uniform,0.0,0,0.0,TN
Scenes 001-020__113-FS1d_20230728151456515.mp4,Kid Loki Armor,0.0,0,0.0,TN
Scenes 001-020__113-FS1d_20230728151456515.mp4,TVA Prisoner Uniform,0.0,0,0.0,TN
Scenes 001-020__113-FS1d_20230728151456515.mp4,Loki's Variant uniform,0.0,0,0.0,TN
Scenes 001-020__113-FS1d_20230728151456515.mp4,Sylvie's machete,0.0,0,0.0,TN
Scenes 001-020__113-FS1d_20230728151456515.mp4,TVA Collar,0.0,0,0.0,TN
Scenes 001-020__113-FS1d_20230728151456515.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,TN
Scenes 001-020__113-FS1d_20230728151456515.mp4,TemPad,0.0,0,0.0,TN
Scenes 001-020__113-FS1d_20230728151456515.mp4,Classic Loki Armor,0.0,0,0.0,TN
